Sample,Hour,Minute,Sec,Stamp,Quat1,Quat2,Quat3,Quat4,AccX,AccY,AccZ,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,BrazoBlue_1,BrazoBlue_2,BrazoBlue_3,EspaldaBlue_1,EspaldaBlue_2,EspaldaBlue_3
186,16,54,25.188,1002.83,0.873015,-0.188017,-0.258797,-0.368129,0.33316,-0.52365,-0.80472,1.55,2.08,1.46,1.67,1.29,1.14,2.27,1.8,1.5,1.76,13.8206563265171,57.4092910383465,-22.5679258381623,2.50266990852273,4.87601496669538,-0.807478429686662
187,16,54,25.241,1002.88,0.877741,-0.188197,-0.255012,-0.359334,0.34702,-0.51938,-0.80136,1.55,2.08,1.47,1.67,1.29,1.15,2.27,1.81,1.5,1.77,10.6325543815551,44.0786665485288,-17.6902451981898,1.99872200563743,3.62890319003776,-0.50583797906174
188,16,54,25.289,1002.95,0.884273,-0.187879,-0.24947,-0.34717,0.32687,-0.50815,-0.8092,1.55,2.08,1.47,1.67,1.3,1.15,2.27,1.81,1.5,1.77,11.9102081507972,49.9685254985012,-20.1074202572988,2.34998045725219,4.73713730837322,-0.436517580538321
189,16,54,25.344,1003,0.889091,-0.186935,-0.245822,-0.337851,0.33228,-0.50479,-0.81915,1.56,2.08,1.48,1.67,1.31,1.15,2.27,1.81,1.5,1.77,7.01831716483515,30.5078435013005,-12.0997559441474,1.48031503339167,3.32499368203389,-0.200214331423622
190,16,54,25.401,1003.04,0.893297,-0.185252,-0.242302,-0.33014,0.33365,-0.49289,-0.8157,1.56,2.08,1.48,1.67,1.32,1.15,2.27,1.81,1.5,1.77,7.63205048362145,33.556848421139,-13.3465977550618,1.67624624936155,3.7003869445325,-0.11814241810459
191,16,54,25.452,1003.1,0.899397,-0.183286,-0.23695,-0.318349,0.33551,-0.48883,-0.82874,1.56,2.08,1.48,1.67,1.32,1.15,2.27,1.81,1.5,1.77,6.35630690525326,28.9563990315964,-11.372699779151,1.47248361575528,2.97467263251142,-0.0590108745465377
192,16,54,25.501,1003.15,0.904337,-0.181994,-0.232503,-0.308215,0.33002,-0.48596,-0.8374,1.57,2.08,1.48,1.68,1.33,1.15,2.26,1.81,1.5,1.78,6.56245421463809,30.8526548882306,-12.008705855884,1.60180705866598,2.66706081753639,-0.00250251884112717
193,16,54,25.565,1003.2,0.909446,-0.179776,-0.2276,-0.297973,0.32901,-0.45786,-0.83578,1.57,2.08,1.49,1.67,1.34,1.15,2.26,1.82,1.49,1.78,7.59917100239046,37.1503426625261,-14.3167625390548,1.99994621716488,2.68778857983229,0.110670275157449
194,16,54,25.614,1003.26,0.915266,-0.17705,-0.222494,-0.285372,0.32877,-0.44092,-0.84018,1.57,2.08,1.49,1.67,1.34,1.15,2.27,1.81,1.5,1.78,7.79691477317613,38.5795760668521,-14.9077593104307,2.12471436913069,2.38627204926043,0.239379397854082
195,16,54,25.662,1003.31,0.919541,-0.176032,-0.21889,-0.274853,0.33447,-0.46289,-0.85181,1.57,2.08,1.5,1.67,1.35,1.15,2.27,1.81,1.49,1.78,8.17666605195801,42.626497640292,-16.3524109385403,2.41559819453917,2.15346903286414,0.387024297330212
196,16,54,25.715,1003.37,0.924284,-0.174315,-0.214767,-0.263036,0.33142,-0.43225,-0.85052,1.57,2.08,1.5,1.67,1.35,1.15,2.27,1.82,1.49,1.78,6.04552526115081,33.1136823347724,-12.6661904302114,1.91741594094783,1.654025085352,0.377607867556655
197,16,54,25.769,1003.41,0.927253,-0.173232,-0.212274,-0.255212,0.33194,-0.4285,-0.85663,1.57,2.07,1.5,1.67,1.36,1.15,2.26,1.82,1.49,1.78,3.7489115671017,21.7052532989354,-8.27365424209236,1.29156114463062,1.21971350039075,0.309556365170039
198,16,54,25.824,1003.46,0.930683,-0.171781,-0.209534,-0.245796,0.32968,-0.41248,-0.85165,1.57,2.08,1.5,1.68,1.36,1.15,2.27,1.82,1.49,1.78,4.65601990659226,28.8404020905122,-11.004955248815,1.73608155621268,1.51656944457897,0.532719768867131
199,16,54,25.873,1003.52,0.934351,-0.170391,-0.206927,-0.234813,0.33005,-0.41135,-0.86203,1.57,2.08,1.51,1.67,1.37,1.15,2.27,1.82,1.49,1.78,5.00069435546495,30.1090932602839,-11.7333279073917,1.85433937429876,1.08973126285212,0.653667289637541
200,16,54,25.929,1003.57,0.937001,-0.170093,-0.205095,-0.225906,0.34137,-0.42386,-0.87375,1.57,2.08,1.51,1.67,1.36,1.15,2.26,1.82,1.49,1.79,5.15176324324195,34.065212760018,-13.0803696990569,2.16253727972736,0.378106103516723,0.886769086791539
201,16,54,25.985,1003.62,0.939716,-0.169202,-0.202482,-0.2175,0.3392,-0.41083,-0.87842,1.57,2.07,1.51,1.68,1.37,1.15,2.26,1.82,1.49,1.79,3.06949787922698,19.962848518868,-7.89333060776194,1.31420075491983,-0.327237714884257,0.594408912361612
202,16,54,26.034,1003.69,0.943889,-0.167116,-0.197724,-0.205062,0.33493,-0.39761,-0.87616,1.57,2.07,1.51,1.67,1.37,1.15,2.27,1.82,1.49,1.78,2.76216193160674,21.29979362445,-8.22729712672933,1.43648258118861,-0.757380842611345,0.680151347953194
203,16,54,26.092,1003.73,0.946351,-0.165499,-0.194724,-0.19777,0.32999,-0.38394,-0.87943,1.58,2.07,1.51,1.67,1.37,1.15,2.26,1.82,1.49,1.79,2.59694328023002,21.1582405627092,-8.28362764628999,1.43456231874966,-0.637125143708785,0.75827879139666
204,16,54,26.137,1003.79,0.949963,-0.163435,-0.190372,-0.186057,0.33423,-0.37817,-0.88208,1.57,2.07,1.51,1.67,1.37,1.15,2.26,1.82,1.49,1.79,3.40820568477022,29.9411516627364,-11.688269688707,2.05365482437061,-0.905527813463249,1.16038636337693
205,16,54,26.194,1003.83,0.952189,-0.16203,-0.187705,-0.178466,0.33316,-0.37518,-0.87845,1.57,2.07,1.52,1.67,1.37,1.15,2.26,1.82,1.49,1.79,1.47576691776927,16.0202160505449,-6.09333499733643,1.1118079948566,-0.513238110682234,0.683547548139138
206,16,54,26.242,1003.89,0.954895,-0.160605,-0.184387,-0.16847,0.32501,-0.36917,-0.88412,1.57,2.07,1.51,1.67,1.37,1.15,2.26,1.82,1.49,1.79,1.89331029688729,18.8560701277721,-7.43756832554929,1.34724132135464,-0.547446201984253,0.906456269793779
207,16,54,26.299,1003.94,0.956842,-0.159825,-0.181753,-0.16086,0.31958,-0.35712,-0.88907,1.57,2.07,1.52,1.67,1.37,1.15,2.26,1.82,1.49,1.79,1.76123591655002,20.3706405612139,-8.04745914608371,1.49192031438887,-0.590607044590499,1.09302925012714
208,16,54,26.358,1003.99,0.958681,-0.158716,-0.179671,-0.153162,0.32593,-0.35788,-0.89188,1.57,2.07,1.52,1.67,1.38,1.15,2.26,1.82,1.49,1.79,1.45226951331728,18.4239144073269,-7.37539934355308,1.41779244731492,-0.834209627098274,1.1126198889855
209,16,54,26.405,1004.05,0.960869,-0.156917,-0.177192,-0.143915,0.323,-0.34952,-0.89517,1.57,2.07,1.52,1.67,1.38,1.15,2.26,1.82,1.49,1.79,1.82211070645827,22.6162440517949,-9.28739876270857,1.80706811746268,-1.15619027583192,1.46381228912802
210,16,54,26.463,1004.1,0.9625,-0.155466,-0.175327,-0.13669,0.32657,-0.34183,-0.89569,1.57,2.07,1.52,1.67,1.38,1.15,2.26,1.82,1.49,1.78,1.54418816227245,22.107140732467,-9.06133425709372,1.86071148326505,-1.74253561191974,1.53889295118388
211,16,54,26.508,1004.16,0.964133,-0.154892,-0.173028,-0.128521,0.31787,-0.34674,-0.90652,1.57,2.07,1.52,1.67,1.38,1.15,2.26,1.82,1.49,1.79,1.03944375965307,16.45248688758,-6.88246104876711,1.44188446160829,-1.71457458230718,1.19238942469479
212,16,54,26.569,1004.2,0.96522,-0.153767,-0.171612,-0.123515,0.32544,-0.33029,-0.90192,1.57,2.07,1.52,1.67,1.38,1.15,2.26,1.82,1.49,1.79,0.662693399621036,11.8237878992542,-5.10064354692028,1.08639694218605,-1.30406737189162,0.915517750969165
213,16,54,26.617,1004.27,0.966834,-0.152318,-0.169373,-0.115519,0.31815,-0.32825,-0.90057,1.57,2.07,1.52,1.67,1.38,1.15,2.26,1.82,1.49,1.79,-0.121019177260968,14.0098923107936,-5.54465444442266,1.30795676787408,-1.62451846151424,1.12713885647739
214,16,54,26.671,1004.31,0.967651,-0.151593,-0.168379,-0.110992,0.31937,-0.3205,-0.90594,1.57,2.07,1.52,1.67,1.38,1.15,2.26,1.82,1.49,1.79,-0.141604991324827,18.4150963446595,-8.00881236714874,1.80638034317432,-2.56049450957756,1.56507592097542
215,16,54,26.722,1004.36,0.968675,-0.15041,-0.167199,-0.105314,0.32324,-0.31708,-0.91028,1.57,2.07,1.52,1.67,1.38,1.15,2.25,1.82,1.49,1.79,-0.369807432292406,16.2893389006772,-7.54490352743166,1.70956623059446,-2.75261285217218,1.53217639835678
216,16,54,26.779,1004.42,0.969898,-0.148774,-0.165575,-0.098738,0.32816,-0.30881,-0.90277,1.57,2.06,1.52,1.67,1.38,1.15,2.25,1.82,1.49,1.79,-0.765816479880682,16.7733206024896,-8.27630233658784,1.88050228879168,-3.18227339447243,1.7618709968242
217,16,54,26.831,1004.47,0.970724,-0.148156,-0.164309,-0.09353,0.3266,-0.3107,-0.91544,1.57,2.06,1.52,1.67,1.38,1.15,2.26,1.82,1.49,1.79,-0.990513355353389,13.8547394138395,-7.18272138234136,1.6235607460666,-2.8515900818763,1.59427363216692
218,16,54,26.882,1004.53,0.971664,-0.14734,-0.162683,-0.087719,0.3205,-0.29984,-0.91046,1.57,2.07,1.52,1.67,1.38,1.15,2.25,1.82,1.49,1.79,-1.31781560633336,12.2335911335591,-6.64038351722699,1.49605442587472,-2.76185768224854,1.51315265880801
219,16,54,26.934,1004.58,0.972452,-0.146497,-0.161354,-0.082706,0.32004,-0.30103,-0.91296,1.57,2.06,1.52,1.67,1.39,1.15,2.2,1.82,1.49,1.79,-1.24046667033653,9.86778880285496,-5.71269291013094,1.26086192870662,-2.40615614817328,1.28443113247706
220,16,54,26.986,1004.63,0.973054,-0.146291,-0.160239,-0.078027,0.32211,-0.3056,-0.91873,1.57,2.06,1.52,1.67,1.39,1.15,2.2,1.82,1.49,1.79,-1.15991600097236,7.75506900677993,-4.64608100406428,1.01248300088882,-1.87839600172632,1.05529600091704
221,16,54,27.039,1004.68,0.973549,-0.14615,-0.159401,-0.07371,0.32184,-0.30215,-0.91806,1.57,2.06,1.52,1.67,1.39,1.15,2.22,1.82,1.49,1.79,-2.1902972414587,12.7376314515499,-7.5873828493396,1.67114384283427,-2.95963243973307,1.75501425794355
222,16,54,27.086,1004.75,0.974173,-0.145904,-0.158225,-0.068296,0.31705,-0.29297,-0.92368,1.57,2.06,1.52,1.67,1.39,1.15,2.22,1.82,1.49,1.79,-1.323249,7.84323,-4.682149,1.027556,-1.765356,1.068445
223,16,54,27.147,1004.78,0.974509,-0.145718,-0.157339,-0.065902,0.31458,-0.28989,-0.91962,1.56,2.06,1.52,1.67,1.39,1.15,2.22,1.82,1.49,1.79,-2.16955231085246,13.5449552704322,-7.83721037994305,1.73492943739806,-3.02667483974105,1.72965694135653
224,16,54,27.199,1004.84,0.975258,-0.144558,-0.155813,-0.060801,0.31735,-0.28845,-0.91064,1.57,2.06,1.52,1.67,1.39,1.15,2.22,1.82,1.49,1.79,-1.70547229692884,12.0069580826823,-6.77562087899605,1.48904312600453,-2.78253037279227,1.38081251547848
225,16,54,27.254,1004.89,0.975852,-0.143677,-0.154726,-0.055947,0.31366,-0.28488,-0.92896,1.57,2.06,1.52,1.67,1.39,1.15,2.15,1.82,1.49,1.79,-1.4634229992341,16.1641869658881,-8.99812744805227,1.87855725291066,-3.1712921596286,1.61029119927633
226,16,54,27.303,1004.95,0.976626,-0.142697,-0.152962,-0.049416,0.31577,-0.27893,-0.92102,1.57,2.06,1.52,1.67,1.38,1.15,2.19,1.82,1.49,1.79,-1.66560629680139,18.1258170140685,-9.62992963741277,2.03231836574343,-3.55027771986184,1.56135109263176
227,16,54,27.364,1005,0.977042,-0.141565,-0.152813,-0.044693,0.31616,-0.27585,-0.90222,1.57,2.06,1.52,1.67,1.39,1.15,2.19,1.82,1.49,1.79,-1.53039851472529,16.070732566939,-7.98828401621096,1.73297179412088,-3.09451272545981,1.14837892195129
228,16,54,27.412,1005.06,0.97716,-0.141743,-0.15337,-0.039303,0.31476,-0.28555,-0.92093,1.57,2.06,1.52,1.67,1.39,1.15,2.2,1.82,1.49,1.79,-0.823664821868788,19.2459161732312,-9.82065544504033,2.002461656713,-3.29756805982073,1.20051517821434
229,16,54,27.466,1005.11,0.977286,-0.141177,-0.154075,-0.035253,0.32013,-0.27518,-0.92752,1.57,2.06,1.52,1.67,1.39,1.15,2.2,1.82,1.49,1.79,-0.192622799265273,15.0250967071662,-7.54926722194082,1.5324368800564,-2.03357128309215,0.848006364196096
230,16,54,27.522,1005.16,0.977427,-0.140591,-0.154567,-0.031303,0.32471,-0.27914,-0.92557,1.57,2.06,1.52,1.67,1.39,1.15,2.26,1.82,1.49,1.79,-0.183463668228576,19.5657877773349,-9.10119834696931,1.93620285072933,-2.45312211370345,0.94161351481197
231,16,54,27.57,1005.22,0.977602,-0.139432,-0.155294,-0.027131,0.32086,-0.26871,-0.91315,1.57,2.06,1.52,1.67,1.39,1.15,2.26,1.82,1.49,1.79,0.501890233508817,23.3394546181155,-10.9529505042149,2.29492529832424,-2.45428615637805,0.985085548608327
232,16,54,27.621,1005.28,0.977444,-0.13949,-0.156846,-0.023368,0.3306,-0.28217,-0.93408,1.56,2.07,1.52,1.67,1.39,1.15,2.27,1.82,1.49,1.79,0.297069805192369,22.9736911128105,-10.4916775424218,2.19230542914032,-1.13464601476026,0.839076915567157
233,16,54,27.672,1005.32,0.977442,-0.139091,-0.157412,-0.02198,0.33063,-0.28397,-0.91843,1.57,2.07,1.52,1.67,1.39,1.15,2.27,1.82,1.5,1.79,0.707265215685901,22.2577515665675,-10.3034059561928,2.09936321039088,-0.485047038195542,0.688299890624836
234,16,54,27.726,1005.37,0.977359,-0.138455,-0.158547,-0.021522,0.33136,-0.27139,-0.92307,1.57,2.07,1.52,1.67,1.39,1.15,2.27,1.82,1.5,1.79,0.7401099751004,16.8339992721753,-7.67573215010809,1.57782435784279,-0.0907286075204183,0.439934703260027
235,16,54,27.779,1005.42,0.977211,-0.138649,-0.159207,-0.022083,0.33224,-0.28329,-0.92407,1.57,2.07,1.52,1.67,1.39,1.15,2.27,1.82,1.5,1.8,2.24179948606712,27.1804161538274,-12.7491778697485,2.50930533161383,-0.153207807866663,0.610766730809934
236,16,54,27.837,1005.47,0.977195,-0.138288,-0.159387,-0.023702,0.32431,-0.27441,-0.92123,1.57,2.07,1.52,1.67,1.39,1.15,2.27,1.82,1.5,1.79,2.14352340051361,29.3944073142514,-13.0813535628251,2.65450704566015,-1.01772812761027,0.534404742822662
237,16,54,27.894,1005.53,0.977023,-0.138488,-0.159811,-0.026621,0.32825,-0.27612,-0.91879,1.57,2.07,1.52,1.67,1.39,1.15,2.27,1.81,1.5,1.8,1.52863002137698,17.0173637111313,-7.62570130515302,1.52392934896378,-0.910827478972023,0.251753973342858
238,16,54,27.942,1005.59,0.976719,-0.139181,-0.16028,-0.030965,0.33057,-0.27518,-0.91248,1.57,2.07,1.52,1.67,1.39,1.15,2.27,1.82,1.5,1.79,2.16414134267656,21.7818611330003,-9.69845787202858,1.92690528860465,-1.06888701941725,0.281827918204244
239,16,54,27.994,1005.64,0.976389,-0.139523,-0.161148,-0.03506,0.33124,-0.26508,-0.91425,1.57,2.07,1.52,1.67,1.39,1.15,2.28,1.82,1.5,1.79,2.0545306682013,18.5673994484621,-8.16319611613734,1.60379803139709,-0.910061013729693,0.177270724186094
240,16,54,28.049,1005.69,0.976114,-0.13954,-0.161911,-0.038912,0.33487,-0.2684,-0.92395,1.57,2.07,1.52,1.67,1.39,1.15,2.28,1.82,1.5,1.8,3.25607243224799,27.1289209463,-11.5312841038171,2.2481056072953,-0.510801980290803,0.189283703897727
241,16,54,28.104,1005.74,0.975801,-0.139723,-0.162619,-0.042946,0.34003,-0.28323,-0.91553,1.57,2.07,1.52,1.67,1.39,1.15,2.28,1.82,1.5,1.8,5.17615194166575,36.9899819018987,-15.6289673394628,2.97938827362191,-0.327973643241301,0.122769798877946
242,16,54,28.15,1005.81,0.974997,-0.141464,-0.163796,-0.050396,0.3356,-0.28958,-0.91458,1.57,2.07,1.52,1.67,1.39,1.15,2.28,1.82,1.5,1.79,4.5482093078976,27.8161105138287,-11.9682088277889,2.2104054282466,-0.117169979855065,0.0446021897107443
243,16,54,28.209,1005.84,0.974577,-0.142321,-0.164373,-0.054092,0.33096,-0.29123,-0.91736,1.57,2.07,1.52,1.67,1.39,1.15,2.28,1.82,1.5,1.79,5.34061925426987,27.7825391863708,-12.2539197040502,2.14206904890794,0.211144875821091,-0.0316173378150633
244,16,54,28.263,1005.9,0.973906,-0.142595,-0.165701,-0.060965,0.33011,-0.2818,-0.90988,1.57,2.07,1.52,1.67,1.39,1.15,2.28,1.82,1.5,1.79,8.15901572362185,41.8641660076796,-17.9425247852684,3.08734556072052,0.302567886970211,-0.175496842203395
245,16,54,28.311,1005.97,0.973043,-0.142605,-0.168273,-0.067351,0.33762,-0.29352,-0.90817,1.57,2.08,1.51,1.67,1.38,1.15,2.29,1.82,1.5,1.79,5.142283,24.698887,-10.671149,1.770117,0.392418,-0.175411
246,16,54,28.367,1006.01,0.972321,-0.143289,-0.170178,-0.071415,0.3428,-0.30081,-0.90329,1.57,2.08,1.51,1.67,1.38,1.15,2.29,1.82,1.51,1.79,6.803622966556,33.3342318541245,-13.8218222357474,2.2875147049291,0.669262021237593,-0.378203310486633
247,16,54,28.415,1006.06,0.971149,-0.145201,-0.172551,-0.077539,0.33911,-0.30698,-0.91571,1.57,2.08,1.51,1.68,1.38,1.15,2.29,1.82,1.5,1.79,8.57459169481498,41.1430790595821,-16.8056158059669,2.72019799397397,0.66040724433505,-0.581289064722302
248,16,54,28.472,1006.11,0.970151,-0.146394,-0.17421,-0.083827,0.3472,-0.30399,-0.9079,1.57,2.08,1.5,1.67,1.37,1.15,2.29,1.81,1.51,1.79,10.2235832719806,47.337633712644,-19.1732868608423,3.0117854878616,0.0890538848072556,-0.808146725272951
249,16,54,28.519,1006.17,0.969109,-0.146654,-0.176019,-0.091311,0.33588,-0.29248,-0.90344,1.57,2.08,1.5,1.67,1.37,1.15,2.29,1.82,1.51,1.79,6.39486849008679,30.30355849189,-11.9121478436197,1.86304349166842,-0.124962189301833,-0.546667865687139
250,16,54,28.578,1006.21,0.968288,-0.147044,-0.177664,-0.096088,0.34198,-0.30734,-0.89554,1.57,2.08,1.5,1.67,1.36,1.14,2.29,1.81,1.51,1.79,13.0842056498217,59.6589490077073,-23.3739460584266,3.53541141911653,-1.19757861214587,-1.10819332845673
251,16,54,28.633,1006.27,0.967088,-0.147884,-0.179444,-0.103301,0.35278,-0.32736,-0.90948,1.57,2.08,1.5,1.67,1.36,1.14,2.29,1.82,1.51,1.79,9.50123096584726,42.8579172492625,-16.6959458419898,2.47190589701838,-1.48975374313647,-0.796592090082516
252,16,54,28.679,1006.33,0.965674,-0.149034,-0.181125,-0.111606,0.34488,-0.33524,-0.90872,1.57,2.08,1.5,1.68,1.35,1.14,2.29,1.82,1.51,1.78,13.6831959743279,59.7155758774495,-23.4636795461523,3.32494060977963,-1.87790804107736,-1.06070553113379
253,16,54,28.737,1006.37,0.964825,-0.149556,-0.181485,-0.117511,0.34656,-0.32968,-0.8927,1.56,2.08,1.5,1.67,1.34,1.14,2.29,1.81,1.51,1.78,14.3835898168892,63.0385288294964,-24.2874746019016,3.38050236874266,-1.99312178640554,-1.10171780773485
254,16,54,28.785,1006.44,0.962215,-0.152733,-0.183954,-0.130295,0.34317,-0.33093,-0.88663,1.56,2.08,1.49,1.67,1.33,1.14,2.29,1.81,1.51,1.78,9.00116107118596,38.6091362724653,-15.0363908831818,2.01044977826426,-1.12170031573273,-0.681388639996064
255,16,54,28.841,1006.48,0.960127,-0.156059,-0.186187,-0.13833,0.34311,-0.35565,-0.89331,1.56,2.08,1.49,1.67,1.32,1.14,2.3,1.81,1.51,1.78,11.5289465784109,49.3216839944934,-18.992947274631,2.49087963656211,-1.21382971584934,-0.907074383282276
256,16,54,28.896,1006.54,0.957223,-0.158785,-0.189318,-0.150566,0.34976,-0.35693,-0.88974,1.56,2.08,1.48,1.67,1.31,1.14,2.3,1.81,1.51,1.77,16.1772218824558,65.8835299044723,-26.0381649013647,3.14433575053767,-1.41723680537714,-1.29613132229697
257,16,54,28.95,1006.59,0.955006,-0.160046,-0.191336,-0.160433,0.34116,-0.36218,-0.89197,1.56,2.08,1.48,1.67,1.3,1.14,2.3,1.81,1.51,1.77,12.1567104906,49.3997247791749,-19.3208403338816,2.25068751925969,-0.909370220480732,-1.06200582348187
258,16,54,28.999,1006.65,0.952435,-0.16103,-0.193596,-0.171633,0.34433,-0.37021,-0.88196,1.56,2.08,1.47,1.67,1.28,1.13,2.3,1.8,1.51,1.77,14.3172151802444,55.5169900741676,-22.3926838465116,2.41431565713974,-0.740155382911057,-1.27818599378829
259,16,54,29.054,1006.69,0.950593,-0.162141,-0.195161,-0.178871,0.34567,-0.37317,-0.88196,1.56,2.08,1.47,1.67,1.28,1.13,2.3,1.81,1.52,1.76,19.3045402439294,72.7495062600481,-29.7406864559181,3.03105998790331,-0.782876074553662,-1.78907706547165
260,16,54,29.106,1006.75,0.947935,-0.16371,-0.19715,-0.189078,0.34833,-0.37155,-0.87927,1.55,2.08,1.46,1.67,1.27,1.13,2.3,1.81,1.51,1.76,17.189634766024,64.652203032933,-26.3265254033298,2.57620997293412,-0.703947195803935,-1.65437465145374
261,16,54,29.155,1006.8,0.945691,-0.164998,-0.198972,-0.197114,0.34763,-0.37726,-0.86987,1.55,2.08,1.46,1.67,1.26,1.13,2.3,1.8,1.51,1.76,19.3204011898621,70.6446471288599,-29.2300575549828,2.69822324820042,-0.629053143775643,-1.8712130249528
262,16,54,29.214,1006.85,0.943261,-0.166787,-0.20109,-0.204947,0.34882,-0.38849,-0.87341,1.55,2.09,1.46,1.67,1.25,1.13,2.3,1.8,1.52,1.75,19.0966766614134,68.6099984683221,-28.7134501947665,2.52200822051164,-0.527156347514793,-1.87194669514168
263,16,54,29.263,1006.91,0.940214,-0.168636,-0.203556,-0.214766,0.34561,-0.39243,-0.86041,1.55,2.09,1.45,1.67,1.25,1.13,2.3,1.8,1.52,1.75,21.027810042129,75.0224568742363,-31.4737734319067,2.68415522312393,-0.471920468771866,-2.05686456150089
264,16,54,29.316,1006.96,0.937283,-0.170726,-0.206628,-0.222841,0.34012,-0.40179,-0.86514,1.55,2.09,1.45,1.67,1.24,1.13,2.3,1.8,1.52,1.75,17.5173338341873,60.6597472250094,-25.9156304438491,2.09929497000874,-0.265109983118289,-1.66881758354185
265,16,54,29.373,1007.01,0.934285,-0.172994,-0.209729,-0.230647,0.34271,-0.41595,-0.85995,1.54,2.09,1.45,1.67,1.23,1.12,2.3,1.8,1.52,1.75,20.1754068052502,69.0834550269317,-29.8262353830608,2.31468051175974,-0.229171731391512,-1.88136041317976
266,16,54,29.418,1007.08,0.930212,-0.17534,-0.213897,-0.241266,0.33755,-0.42752,-0.84903,1.54,2.09,1.45,1.67,1.22,1.12,2.31,1.8,1.52,1.74,15.4824021486272,52.1785248612545,-22.7832569717463,1.70643045334428,-0.130224276376421,-1.42198052761229
267,16,54,29.48,1007.11,0.928388,-0.176249,-0.215947,-0.245762,0.34283,-0.43262,-0.84741,1.54,2.09,1.44,1.67,1.22,1.12,2.31,1.8,1.52,1.74,24.3534200915775,79.2897322752033,-35.4958246261483,2.4850197257086,-1.10606681968475,-2.238135043047
268,16,54,29.53,1007.17,0.924743,-0.178248,-0.219633,-0.254637,0.3428,-0.44046,-0.85114,1.54,2.09,1.44,1.67,1.21,1.12,2.31,1.8,1.52,1.73,24.8716922886211,81.1790041896227,-36.2246680527892,2.42770455668087,-0.890222931070904,-2.33258269838608
269,16,54,29.584,1007.22,0.921677,-0.17993,-0.22238,-0.262078,0.34814,-0.45117,-0.84814,1.54,2.1,1.43,1.67,1.21,1.12,2.31,1.8,1.52,1.73,18.7183195727265,59.9698010034081,-26.8922135681601,1.70750964049505,-0.586784129658855,-1.76802634912732
270,16,54,29.634,1007.28,0.917888,-0.18153,-0.225657,-0.271307,0.34338,-0.44803,-0.8266,1.53,2.1,1.43,1.66,1.19,1.12,2.31,1.8,1.52,1.73,19.5817829048488,61.4888974123901,-27.7938470498173,1.6554890180254,-0.419483472617529,-1.8693733817771
271,16,54,29.694,1007.33,0.914423,-0.183343,-0.229104,-0.278795,0.35147,-0.46094,-0.83463,1.53,2.1,1.43,1.66,1.18,1.12,2.31,1.8,1.52,1.73,17.9000791209079,51.204742218814,-24.4316705547726,1.34464738201247,0.232569870435495,-1.67964526775834
272,16,54,29.74,1007.4,0.909972,-0.184906,-0.233356,-0.288628,0.35699,-0.46127,-0.83701,1.52,2.1,1.42,1.66,1.18,1.11,2.31,1.8,1.52,1.72,28.2043380352515,76.2062134454675,-38.0985050124049,1.92304168881953,0.944268756039973,-2.5717043056815
273,16,54,29.798,1007.43,0.908276,-0.185289,-0.234727,-0.292586,0.3627,-0.46283,-0.82153,1.52,2.1,1.42,1.66,1.17,1.11,2.31,1.79,1.52,1.72,30.2030002157897,80.0220030922729,-40.3003200250919,1.91349785246892,2.14501748204161,-2.76532728022282
274,16,54,29.852,1007.49,0.905169,-0.185915,-0.237582,-0.299431,0.35382,-0.46783,-0.82059,1.51,2.1,1.42,1.66,1.16,1.11,2.31,1.79,1.52,1.72,21.8194136545193,56.3453642990257,-28.7868676217019,1.26467256880887,2.00785247811915,-1.97954631517968
275,16,54,29.902,1007.55,0.901873,-0.187149,-0.24104,-0.305779,0.36365,-0.48273,-0.82159,1.51,2.1,1.41,1.66,1.16,1.1,2.31,1.79,1.52,1.72,22.6162894217724,57.1441961249535,-29.4591255142189,1.19925993825679,2.09696811432054,-2.03877260807831
276,16,54,29.95,1007.6,0.898946,-0.188544,-0.243954,-0.311183,0.35577,-0.49799,-0.81857,1.5,2.1,1.41,1.66,1.15,1.1,2.31,1.79,1.52,1.71,28.7597924893743,70.6106606315806,-37.0195199245157,1.39317125096391,2.62346781259684,-2.52481046576684
